AvgSpotLen_l	BioSample_s	Experiment_s	Library_Name_s	LoadDate_s	MBases_l	MBytes_l	ReleaseDate_s	Run_s	SRA_Sample_s	Sample_Name_s	genotype_s	Assay_Type_s	BioProject_s	Center_Name_s	Consent_s	InsertSize_l	Instrument_s	LibraryLayout_s	LibrarySelection_s	LibrarySource_s	Organism_s	Platform_s	SRA_Study_s	ecotype_s	source_name_s
51	SAMN03765233	SRX1053786		2015-06-08	136	149	2015-06-08	SRR2056821	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	140	155	2015-06-08	SRR2056822	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	143	159	2015-06-08	SRR2056823	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	91	94	2015-06-08	SRR2056824	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	94	97	2015-06-08	SRR2056825	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	97	101	2015-06-08	SRR2056826	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	101	104	2015-06-08	SRR2056827	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	104	108	2015-06-08	SRR2056828	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	109	116	2015-06-08	SRR2056829	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	107	112	2015-06-08	SRR2056830	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	110	116	2015-06-08	SRR2056831	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	114	120	2015-06-08	SRR2056832	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	118	125	2015-06-08	SRR2056833	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	122	130	2015-06-08	SRR2056834	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	125	134	2015-06-08	SRR2056835	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	123	132	2015-06-08	SRR2056836	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	133	144	2015-06-08	SRR2056837	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	137	149	2015-06-08	SRR2056838	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	140	153	2015-06-08	SRR2056839	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	113	120	2015-06-08	SRR2056840	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	143	159	2015-06-08	SRR2056841	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	94	98	2015-06-08	SRR2056842	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	97	101	2015-06-08	SRR2056843	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	100	104	2015-06-08	SRR2056844	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	103	108	2015-06-08	SRR2056845	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	106	112	2015-06-08	SRR2056846	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	109	115	2015-06-08	SRR2056847	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	112	119	2015-06-08	SRR2056848	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	116	123	2015-06-08	SRR2056849	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	119	127	2015-06-08	SRR2056850	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	116	124	2015-06-08	SRR2056851	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	122	131	2015-06-08	SRR2056852	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	125	135	2015-06-08	SRR2056853	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	128	139	2015-06-08	SRR2056854	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	131	144	2015-06-08	SRR2056855	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	134	148	2015-06-08	SRR2056856	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	136	151	2015-06-08	SRR2056857	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765233	SRX1053786		2015-06-08	137	154	2015-06-08	SRR2056858	SRS956675	GSM1706499	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	70	68	2015-06-08	SRR2056667	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	99	98	2015-06-08	SRR2056668	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	103	103	2015-06-08	SRR2056669	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	107	108	2015-06-08	SRR2056670	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	111	113	2015-06-08	SRR2056671	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	116	118	2015-06-08	SRR2056672	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	119	123	2015-06-08	SRR2056673	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	123	128	2015-06-08	SRR2056674	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	69	67	2015-06-08	SRR2056675	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	71	69	2015-06-08	SRR2056676	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	73	72	2015-06-08	SRR2056677	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	73	71	2015-06-08	SRR2056678	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	76	74	2015-06-08	SRR2056679	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	79	77	2015-06-08	SRR2056680	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	81	80	2015-06-08	SRR2056681	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	84	83	2015-06-08	SRR2056682	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	87	86	2015-06-08	SRR2056683	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	91	90	2015-06-08	SRR2056684	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	94	94	2015-06-08	SRR2056685	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	98	98	2015-06-08	SRR2056686	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	102	102	2015-06-08	SRR2056687	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	106	107	2015-06-08	SRR2056688	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	76	74	2015-06-08	SRR2056689	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	110	112	2015-06-08	SRR2056690	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	113	116	2015-06-08	SRR2056691	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	119	123	2015-06-08	SRR2056692	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	69	67	2015-06-08	SRR2056693	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	71	69	2015-06-08	SRR2056694	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	74	71	2015-06-08	SRR2056695	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	76	74	2015-06-08	SRR2056696	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	79	77	2015-06-08	SRR2056697	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	82	80	2015-06-08	SRR2056698	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	85	83	2015-06-08	SRR2056699	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	78	76	2015-06-08	SRR2056700	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	89	87	2015-06-08	SRR2056701	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	92	91	2015-06-08	SRR2056702	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	96	94	2015-06-08	SRR2056703	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	100	99	2015-06-08	SRR2056704	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	104	104	2015-06-08	SRR2056705	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	108	108	2015-06-08	SRR2056706	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	112	113	2015-06-08	SRR2056707	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	115	117	2015-06-08	SRR2056708	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	120	123	2015-06-08	SRR2056709	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	70	68	2015-06-08	SRR2056710	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	81	80	2015-06-08	SRR2056711	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
51	SAMN03765232	SRX1053785		2015-06-08	73	71	2015-06-08	SRR2056712	SRS956676	GSM1706498	hda6-6	Bisulfite-Seq	PRJNA172021	GEO	public	0	Illumina HiSeq 2000	SINGLE	RANDOM	GENOMIC	Arabidopsis thaliana	ILLUMINA	SRP014726	Columbia	3wk-old leaf tissue
